row,date,avg_speed_ans,avg_aban_time,ACD_calls,avg_talk_time,avg_after_call,aban_calls,max_delay,flow_in,flow_out,extn_out_calls,avg_talk_time_out,dqd_calls,Avg_queue_time,perc_acd_time,perc_ans,rona,perc_in_sl,Skill
4653,8/26/2022,39.6976738,141,43,76.5116272,134.4651184,2,258,0,1,34,0.79411763,0,,2.28,93.48,0,0,PBOT Main
4654,8/26/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4655,8/26/2022,17.79999924,43.5,30,175.8000031,20.36666679,2,174,4,4,11,1,0,,1.05,83.33,4,75,PKS All Oth 160
4656,8/27/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
4657,8/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
4658,8/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4659,8/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4660,8/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4661,8/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4662,8/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
4663,8/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
4664,8/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4665,8/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4666,8/28/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
4667,8/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
4668,8/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4669,8/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4670,8/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4671,8/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4672,8/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
4673,8/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
4674,8/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4675,8/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4676,8/29/2022,49.8067894,49.58823395,383,138.6370697,68.70757294,17,417,17,13,244,11.49180317,0,,47.81,92.74,13,75.54,I_R English 31
4677,8/29/2022,86.5,,4,155.75,14.5,0,163,0,0,2,1,0,,0.27,100,0,25,I_R Spanish 32
4678,8/29/2022,15.5,,2,129.5,11,0,27,0,0,1,1,0,,0.07,100,0,0,ONI
4679,8/29/2022,21,,5,217,138.3999939,0,50,0,0,2,0.5,0,,0.43,100,0,0,Noise Control
4680,8/29/2022,50.5,5,4,189.75,10.75,1,111,0,0,0,,0,,0.2,80,0,0,PKS Washington 311
4681,8/29/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4682,8/29/2022,69.72131348,109.3333359,61,117.2131119,108.0819702,3,593,0,4,50,10.88000011,0,,3.36,89.71,4,0,BOEC NON EMERG OPT 5
4683,8/29/2022,59.45283127,116,53,133.8490601,116.1886826,2,252,0,1,38,2.15789485,0,,3.23,94.64,0,0,PBOT Main
4684,8/29/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4685,8/29/2022,18.04545403,,22,93.45454407,33.81818008,0,212,4,4,14,1.571428537,0,,0.48,84.62,4,80.77,PKS All Oth 160
4686,8/30/2022,35.49627686,58.2857132,403,118.9478912,235.5657501,28,565,15,12,248,2.955645084,0,,49.65,90.97,12,81.04,I_R English 31
4687,8/30/2022,128.5714264,,7,119,19.8571434,0,473,0,0,1,1,0,,0.44,100,0,57.14,I_R Spanish 32
4688,8/30/2022,11,,2,153.5,20,0,15,0,0,1,0,0,,0.08,100,0,0,ONI
4689,8/30/2022,63.59999847,,5,395.7999878,41.40000153,0,278,0,0,4,1,0,,0.5,100,0,0,Noise Control
4690,8/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4691,8/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4692,8/30/2022,36.67241287,63.5,58,80.94827271,48.70689774,2,371,0,3,46,1.239130378,0,,1.74,92.06,3,0,BOEC NON EMERG OPT 5
4693,8/30/2022,53.4736824,14,38,104.3947372,29.31579018,3,390,1,1,34,6.882352829,0,,1.14,90.48,1,0,PBOT Main
4694,8/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4695,8/30/2022,15.76923084,,26,130.2692261,90,0,124,1,1,21,13.66666698,0,,0.87,96.3,1,88.89,PKS All Oth 160
4696,8/31/2022,33.40810776,45,370,117.4378357,107.4135132,24,349,10,5,257,14.84824944,0,,27.14,92.73,5,80.7,I_R English 31
4697,8/31/2022,102.3333359,272,3,373.6666565,36.33333206,1,272,0,0,6,73.33333588,0,,0.48,75,0,0,I_R Spanish 32
4698,8/31/2022,106,,2,108.5,20,0,192,0,0,1,1,0,,0.06,100,0,0,ONI
4699,8/31/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4700,8/31/2022,57.5,,2,79,20.5,0,111,0,0,1,1,0,,0.04,100,0,0,PKS Washington 311
4701,8/31/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4702,8/31/2022,34.8571434,25.25,49,105.6326523,57.46938705,4,313,0,5,55,6.581818104,0,,1.76,84.48,5,0,BOEC NON EMERG OPT 5
4703,8/31/2022,35.69811249,105.5,53,78.39622498,592.3018799,2,262,0,1,46,3.391304255,0,,8.63,94.64,0,0,PBOT Main
4704,8/31/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4705,8/31/2022,25.09677505,38,31,75.4193573,46.64516068,1,152,1,1,26,5.307692528,0,,0.57,93.94,1,78.79,PKS All Oth 160
4706,9/1/2022,13.78338242,5.076922894,337,108.836792,189.3709259,13,289,18,17,259,14.52509689,0,,27.71,91.83,17,89.65,I_R English 31
4707,9/1/2022,99.75,8,4,120,11.5,1,270,0,0,1,46,0,,0.19,80,0,40,I_R Spanish 32
4708,9/1/2022,8,,2,79,27,0,10,0,0,2,1,0,,0.04,100,0,0,ONI
4709,9/1/2022,8.5,,2,215,20,0,11,0,0,1,0,0,,0.09,100,0,0,Noise Control
4710,9/1/2022,12.33333302,,3,51.66666794,114,0,15,0,0,3,1,0,,0.1,100,0,0,PKS Washington 311
4711,9/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4712,9/1/2022,26.15555573,,45,103.422226,116.2222214,0,595,0,1,42,6.333333492,0,,1.97,97.83,1,0,BOEC NON EMERG OPT 5
4713,9/1/2022,11.08928585,3,56,121.0892868,37.5178566,2,97,0,0,45,2.888888836,0,,1.77,96.55,0,0,PBOT Main
4714,9/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4715,9/1/2022,7.217391491,,23,114.9130402,14.652174,0,20,2,2,20,1.5,0,,0.42,92,2,92,PKS All Oth 160
4716,9/2/2022,51.10312653,45.08695602,320,118.8062515,88.87187195,23,518,23,17,244,17.01639366,0,,32.16,88.89,17,75.83,I_R English 31
4717,9/2/2022,501.6666565,,3,227,20,0,1082,0,1,5,23.20000076,0,,0.31,75,1,0,I_R Spanish 32
4718,9/2/2022,26,,1,1,186,0,26,0,0,1,1,0,,0.04,100,0,0,ONI
4719,9/2/2022,55,,3,120,1353,0,99,0,0,1,1,0,,1.02,100,0,0,Noise Control
4720,9/2/2022,9.5,,2,220,20,0,15,0,0,0,,0,,0.11,100,0,0,PKS Washington 311
4721,9/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4722,9/2/2022,82.16129303,118.5,62,69.48387146,199.3225861,6,481,0,5,81,5.370370388,0,,3.86,84.93,5,0,BOEC NON EMERG OPT 5
4723,9/2/2022,76.65625,119,32,142.96875,91.46875,4,547,0,0,21,0.761904776,0,,1.73,88.89,0,0,PBOT Main
4724,9/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4725,9/2/2022,32.3928566,5,28,80.2142868,18.3571434,1,275,4,4,17,3.470588207,0,,0.44,84.85,4,69.7,PKS All Oth 160
4726,9/3/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
4727,9/3/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
4728,9/3/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4729,9/3/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4730,9/3/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4731,9/3/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4732,9/3/2022,9,,1,31,20,0,9,0,0,1,1,0,,0,100,0,0,BOEC NON EMERG OPT 5
4733,9/3/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
4734,9/3/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4735,9/3/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4736,9/4/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
4737,9/4/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
4738,9/4/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4739,9/4/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4740,9/4/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4741,9/4/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4742,9/4/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
4743,9/4/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
4744,9/4/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4745,9/4/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4746,9/5/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
4747,9/5/2022,,40,0,,,1,40,0,0,0,,0,,0,0,0,0,I_R Spanish 32
4748,9/5/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4749,9/5/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4750,9/5/2022,,204.3999939,0,,,5,499,0,0,0,,0,,0,0,0,0,PKS Washington 311
4751,9/5/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4752,9/5/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
4753,9/5/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
4754,9/5/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4755,9/5/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4756,9/6/2022,68.20212555,75.03773499,470,130.6531982,89.01489258,53,484,29,28,300,3.653333426,0,,56.08,85.3,28,61.34,I_R English 31
4757,9/6/2022,267.7999878,28,5,225.1999969,37.40000153,1,396,0,1,4,108.25,0,,0.67,71.43,1,0,I_R Spanish 32
4758,9/6/2022,8,,2,188.5,20,0,10,0,0,1,1,0,,0.12,100,0,0,ONI
4759,9/6/2022,44.20000076,,5,122.4000015,52.20000076,0,157,0,0,4,2.25,0,,0.25,100,0,0,Noise Control
4760,9/6/2022,110,,2,144.5,20,0,146,0,0,0,,0,,0.09,100,0,0,PKS Washington 311
4761,9/6/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4762,9/6/2022,72.890625,152.6000061,64,79.03125,44.359375,5,427,0,0,55,3.4909091,0,,2.24,92.75,0,0,BOEC NON EMERG OPT 5
4763,9/6/2022,70.90769196,29.20000076,65,85.2307663,26.10769272,5,487,0,0,52,0.980769217,0,,2.05,92.86,0,0,PBOT Main
4764,9/6/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4765,9/6/2022,35.6428566,,42,131.4285736,53.90476227,0,226,4,4,26,1.230769277,0,,1.38,91.3,4,63.04,PKS All Oth 160
4766,9/7/2022,36.03782654,83.3235321,423,117.6784897,113.5224609,34,512,19,17,287,21.00348473,0,,50.33,89.24,17,76.58,I_R English 31
4767,9/7/2022,215,,1,59,20,0,215,0,0,0,,0,,0.03,100,0,0,I_R Spanish 32
4768,9/7/2022,29,,3,85.33333588,84,0,76,0,0,3,1,0,,0.12,100,0,0,ONI
4769,9/7/2022,86.5,142,4,393,1558,1,143,0,0,0,,0,,1.8,80,0,0,Noise Control
4770,9/7/2022,33,,2,491,20.5,0,58,0,0,1,1,0,,0.24,100,0,0,PKS Washington 311
4771,9/7/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4772,9/7/2022,31.75,109,72,124.3055573,51.31944275,2,302,0,2,64,11.390625,0,,2.92,94.74,2,0,BOEC NON EMERG OPT 5
4773,9/7/2022,34.01612854,81,62,90.96774292,69.5806427,4,217,3,3,46,4.173913002,0,,2.3,89.86,3,0,PBOT Main
4774,9/7/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4775,9/7/2022,51.69841385,55,63,60.58730316,31.69841194,1,269,3,3,51,1.039215684,0,,0.94,94.03,3,55.22,PKS All Oth 160
4776,9/8/2022,39.97018814,50.59375,369,121.7181549,117.8238449,32,453,20,18,232,12.59051704,0,,50.06,88.07,18,76.37,I_R English 31
4777,9/8/2022,,469,0,,,1,469,0,0,0,,0,,0,0,0,0,I_R Spanish 32
4778,9/8/2022,45.66666794,,3,133.6666718,20,0,91,0,0,2,1,0,,0.12,100,0,0,ONI
4779,9/8/2022,9,,1,63,20,0,9,0,0,0,,0,,0.02,100,0,0,Noise Control
4780,9/8/2022,6,,1,182,175,0,6,0,0,0,,0,,0.09,100,0,0,PKS Washington 311
4781,9/8/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4782,9/8/2022,40.19298172,62.75,57,103.6491241,96.38596344,4,339,0,2,50,10.52000046,0,,3.02,90.48,2,0,BOEC NON EMERG OPT 5
4783,9/8/2022,43.71739197,34.25,46,92.39130402,72.89130402,4,322,2,3,36,1.944444418,0,,2.01,86.79,2,0,PBOT Main
4784,9/8/2022,7,,1,38,20,0,7,0,0,0,,0,,0.02,100,0,100,PBOT LEAF INFO
4785,9/8/2022,21.5,1,18,130.3333282,504,1,101,1,1,13,28.84615326,0,,1.94,90,1,70,PKS All Oth 160
4786,9/9/2022,64.05202484,115.9428558,346,134,74.23699188,35,447,17,11,223,12.1659193,0,,45.44,88.27,11,67.86,I_R English 31
4787,9/9/2022,674,104,5,187.3999939,1686.800049,2,1075,0,1,3,1.666666627,0,,3.56,62.5,1,0,I_R Spanish 32
4788,9/9/2022,162.1666718,42,6,300.8333435,65,2,402,0,0,3,1,0,,0.51,75,0,0,ONI
4789,9/9/2022,177.5,,2,560,12,0,347,0,0,0,,0,,0.27,100,0,0,Noise Control
4790,9/9/2022,5.5,,2,128.5,68.5,0,6,0,0,1,1,0,,0.09,100,0,0,PKS Washington 311
4791,9/9/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4792,9/9/2022,46.81159592,100.6666641,69,131.5652161,43.75362396,3,261,0,5,61,8.114753723,0,,2.81,89.61,5,0,BOEC NON EMERG OPT 5
4793,9/9/2022,73.12245178,91.25,49,101.591835,46.48979568,4,486,3,4,39,6.923077106,0,,1.68,85.96,3,0,PBOT Main
4794,9/9/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4795,9/9/2022,24.52173996,153.5,23,111.5217361,48.34782791,4,241,2,2,14,12.28571415,0,,0.62,79.31,2,58.62,PKS All Oth 160
4796,9/10/2022,,,0,,,0,0,0,0,0,,0,,94.1,,0,,I_R English 31
4797,9/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
4798,9/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4799,9/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4800,9/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4801,9/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4802,9/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
4803,9/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
4804,9/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4805,9/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4806,9/11/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
4807,9/11/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
4808,9/11/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4809,9/11/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4810,9/11/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4811,9/11/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4812,9/11/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
4813,9/11/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
4814,9/11/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4815,9/11/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4816,9/12/2022,89.15330505,91,424,126.4599075,150.320755,39,491,19,15,261,10.96168613,0,,47.5,88.7,15,60.25,I_R English 31
4817,9/12/2022,160.6666718,69,6,390.5,15.33333302,1,419,0,1,3,2,0,,0.88,75,1,12.5,I_R Spanish 32
4818,9/12/2022,184.5,11,2,57,2126,1,347,0,0,2,1,0,,1.05,66.67,0,0,ONI
4819,9/12/2022,310,,2,311.5,654.5,0,407,0,0,0,,0,,0.46,100,0,0,Noise Control
4820,9/12/2022,65.75,,4,272,19,0,130,0,0,3,14.33333302,0,,0.28,100,0,0,PKS Washington 311
4821,9/12/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4822,9/12/2022,118.129631,109.75,54,102.7407379,187.7592621,4,509,0,3,46,2.652173996,0,,3.77,88.52,3,0,BOEC NON EMERG OPT 5
4823,9/12/2022,100.4680862,169.6666718,47,124.7021255,68.57447052,3,340,0,1,32,2.71875,0,,2.19,92.16,0,0,PBOT Main
4824,9/12/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4825,9/12/2022,15.5,14,24,211.3333282,19.125,1,84,5,5,9,1.777777791,0,,0.83,80,5,73.33,PKS All Oth 160
4826,9/13/2022,64.39749908,57.26470566,400,123.0924988,100.7149963,34,457,13,12,264,7.170454502,0,,41.37,89.69,12,67.71,I_R English 31
4827,9/13/2022,305,153,2,63,20.5,2,308,0,0,2,0.5,0,,0.05,50,0,0,I_R Spanish 32
4828,9/13/2022,94.59999847,,5,161.6000061,20,0,227,0,0,2,20,0,,0.2,100,0,0,ONI
4829,9/13/2022,44.25,,4,407.25,335.75,0,84,0,0,1,1,0,,0.67,100,0,0,Noise Control
4830,9/13/2022,99.66666412,,3,91.33333588,20,0,275,0,0,2,0.5,0,,0.08,100,0,0,PKS Washington 311
4831,9/13/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4832,9/13/2022,45.875,99.5,56,90.0892868,77.48213959,4,323,0,1,41,3.780487776,0,,2.12,91.8,1,0,BOEC NON EMERG OPT 5
4833,9/13/2022,82.77358246,54.5,53,103.0188675,121.396225,4,389,1,1,43,1.883720875,0,,2.6,91.38,1,0,PBOT Main
4834,9/13/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4835,9/13/2022,8.75,,20,104.4499969,48.54999924,0,161,2,2,11,0.909090936,0,,0.48,90.91,2,90.91,PKS All Oth 160
4836,9/14/2022,59.6064682,75.18367004,371,136.2210236,96.65768433,49,771,18,15,240,12.71249962,0,,46.58,85.29,15,68.51,I_R English 31
4837,9/14/2022,205.75,352.3333435,4,248.25,870.25,3,691,0,0,5,13.39999962,0,,1.74,57.14,0,14.29,I_R Spanish 32
4838,9/14/2022,6,,1,115,20,0,6,0,0,0,,0,,0.03,100,0,0,ONI
4839,9/14/2022,72.66666412,,3,87,130.3333282,0,202,0,0,2,1,0,,0.15,100,0,0,Noise Control
4840,9/14/2022,76,,1,68,20,0,76,0,0,0,,0,,0.02,100,0,0,PKS Washington 311
4841,9/14/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4842,9/14/2022,31.46666718,199.7142792,60,110.5833359,268.1333313,7,798,0,3,59,13.11864376,0,,5.11,85.71,3,0,BOEC NON EMERG OPT 5
4843,9/14/2022,76.44444275,164.25,63,114.9841232,99.38095093,4,662,1,2,54,2.796296358,0,,3.03,91.3,1,0,PBOT Main
4844,9/14/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4845,9/14/2022,10.95238113,,21,114.9523773,51.7142868,0,49,4,4,16,0.875,0,,0.53,84,4,80,PKS All Oth 160
4846,9/15/2022,28.40949631,29.76190567,337,125.2670593,164.0118713,21,261,11,10,244,13.88114738,0,,51.55,91.58,10,82.61,I_R English 31
4847,9/15/2022,139.8000031,,5,109,220.3999939,0,287,0,0,5,3.799999952,0,,0.66,100,0,20,I_R Spanish 32
4848,9/15/2022,12,39,1,81,20,1,39,0,0,0,,0,,0.02,50,0,0,ONI
4849,9/15/2022,16,,2,135,20,0,25,0,0,2,1,0,,0.07,100,0,0,Noise Control
4850,9/15/2022,6,,1,93,20,0,6,0,0,0,,0,,0.03,100,0,0,PKS Washington 311
4851,9/15/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4852,9/15/2022,28.68333244,64.5,60,107.1500015,38.56666565,2,239,0,1,59,7.118644238,0,,2.02,95.24,1,0,BOEC NON EMERG OPT 5
4853,9/15/2022,36.6461525,114,65,97.66153717,41.4153862,4,248,2,2,56,2.214285612,0,,2.07,91.55,2,0,PBOT Main
4854,9/15/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4855,9/15/2022,10.25,,4,62,20,0,13,0,0,3,1,0,,0.06,100,0,100,PKS All Oth 160
4856,9/16/2022,48.90431976,66.19230652,324,161.3734589,113.2407379,26,450,21,19,231,20.87878799,0,,37.82,87.1,19,70.16,I_R English 31
4857,9/16/2022,166.5,,4,394,712.25,0,382,0,1,20,13.25,0,,2.83,80,1,0,I_R Spanish 32
4858,9/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4859,9/16/2022,156,37,2,74.5,132,1,295,0,0,2,1,0,,0.09,66.67,0,0,Noise Control
4860,9/16/2022,17.66666603,,3,145.6666718,1762.333374,0,37,0,0,2,16,0,,1.24,100,0,0,PKS Washington 311
4861,9/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4862,9/16/2022,59.3392868,79,56,124.8928604,271.2678528,2,440,0,1,45,6.155555725,0,,4.79,94.92,1,0,BOEC NON EMERG OPT 5
4863,9/16/2022,57.61904907,264.6666565,42,122.8333359,264.5476074,3,565,0,3,34,2.058823586,0,,3.51,87.5,0,0,PBOT Main
4864,9/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4865,9/16/2022,33,,29,167.7931061,65.79310608,0,196,0,0,13,29.92307663,0,,1.12,100,0,79.31,PKS All Oth 160
4866,9/17/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
4867,9/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
4868,9/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4869,9/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4870,9/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4871,9/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4872,9/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
4873,9/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
4874,9/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4875,9/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4876,9/18/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
4877,9/18/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
4878,9/18/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4879,9/18/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4880,9/18/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4881,9/18/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4882,9/18/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
4883,9/18/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
4884,9/18/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4885,9/18/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4886,9/19/2022,44.68382263,30.5,408,151.2696075,124.0661774,32,465,32,28,287,12.19512177,0,,51.34,87.18,28,73.72,I_R English 31
4887,9/19/2022,131,,4,106,7,0,184,0,0,4,29.25,0,,0.18,100,0,25,I_R Spanish 32
4888,9/19/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4889,9/19/2022,108.875,,8,191.75,20.5,0,439,0,0,5,0.800000012,0,,0.43,100,0,0,Noise Control
4890,9/19/2022,145,,2,376,1525,0,284,0,0,0,,0,,0.96,100,0,0,PKS Washington 311
4891,9/19/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4892,9/19/2022,41.42592621,80,54,120.7592621,108.370369,3,313,0,4,53,4.660377502,0,,3.14,88.52,4,0,BOEC NON EMERG OPT 5
4893,9/19/2022,57.5,31.33333397,60,126.25,97,3,456,2,3,46,5.543478489,0,,3.4,90.91,2,0,PBOT Main
4894,9/19/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4895,9/19/2022,23.0357151,1,28,145.8214264,17.5714283,1,110,5,5,12,1,0,,0.79,82.35,5,61.76,PKS All Oth 160
4896,9/20/2022,17.877285,36.52381134,383,138.5561371,64.40209198,21,269,16,14,269,19.10780716,0,,48.83,91.63,14,87.56,I_R English 31
4897,9/20/2022,11,,1,73,20,0,11,0,0,0,,0,,0.05,100,0,100,I_R Spanish 32
4898,9/20/2022,13.25,,4,128,20,0,18,0,0,2,1,0,,0.15,100,0,0,ONI
4899,9/20/2022,22,,1,30,20,0,22,0,0,1,1,0,,0.01,100,0,0,Noise Control
4900,9/20/2022,6,,1,225,20,0,6,0,0,1,1,0,,0.06,100,0,0,PKS Washington 311
4901,9/20/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4902,9/20/2022,16.76922989,2,65,110.0461502,77.95384979,1,149,0,2,56,12.375,0,,3.04,95.59,2,0,BOEC NON EMERG OPT 5
